train_episode,train_steps,percent_done,env
44843,398647,1.0,3
44844,398878,1.0,5
44845,399578,0.4,3
44846,400282,0.5833333333333334,4
44847,400986,0.3333333333333333,4
44848,401690,0.6666666666666666,4
44849,402592,0.6428571428571429,5
44850,403292,0.8,3
44851,403996,0.4166666666666667,4
44852,404181,1.0,5
44853,404885,0.8333333333333334,4
44854,405585,0.6,3
44855,406289,0.3333333333333333,4
44856,406993,0.6666666666666666,4
44857,407895,0.5,5
44858,408599,0.8333333333333334,4
44859,408745,1.0,3
44860,409445,0.9,3
44861,410347,0.21428571428571427,5
44862,411047,0.2,3
44863,411949,0.7142857142857143,5
44864,412851,0.5714285714285714,5
44865,412963,1.0,3
44866,413663,0.8,3
44867,414363,0.6,3
44868,414503,1.0,4
44869,415207,0.4166666666666667,4
44870,415911,0.8333333333333334,4
44871,416813,0.7142857142857143,5
44872,417517,0.5833333333333334,4
44873,418419,0.5,5
44874,418533,1.0,3
44875,419237,0.5,4
44876,419378,1.0,4
44877,419535,1.0,5
44878,420437,0.8571428571428571,5
44879,420609,1.0,5
44880,421313,0.5833333333333334,4
44881,421408,1.0,3
44882,422310,0.2857142857142857,5
44883,423014,0.4166666666666667,4
44884,423159,1.0,3
44885,424061,0.8571428571428571,5
44886,424765,0.75,4
44887,425465,0.5,3
44888,426165,0.7,3
44889,426301,1.0,4
44890,426461,1.0,3
44891,427363,0.7142857142857143,5
44892,428063,0.8,3
44893,428965,0.5,5
44894,429115,1.0,4
44895,429815,0.6,3
44896,429978,1.0,4
44897,430678,0.5,3
44898,430806,1.0,3
44899,430943,1.0,4
44900,431107,1.0,5
44901,431811,0.6666666666666666,4
44902,432007,1.0,5
44903,432190,1.0,5
44904,432435,1.0,5
44905,433337,0.5,5
44906,434041,0.75,4
44907,434247,1.0,4
44908,435149,0.5,5
44909,436051,0.8571428571428571,5
44910,436207,1.0,3
44911,436371,1.0,5
44912,437273,0.6428571428571429,5
44913,437395,1.0,4
44914,437550,1.0,4
44915,438452,0.35714285714285715,5
44916,439152,0.7,3
44917,440054,0.21428571428571427,5
44918,440148,1.0,3
44919,441050,0.14285714285714285,5
44920,441211,1.0,4
44921,441371,1.0,5
44922,442273,0.5,5
44923,443175,0.5,5
44924,444077,0.2857142857142857,5
44925,444979,0.35714285714285715,5
44926,445683,0.5833333333333334,4
44927,446387,0.5,4
44928,446547,1.0,3
44929,447449,0.42857142857142855,5
44930,448351,0.14285714285714285,5
44931,449055,0.6666666666666666,4
44932,449172,1.0,4
44933,450074,0.5,5
44934,450976,0.6428571428571429,5
44935,451878,0.7142857142857143,5
44936,452012,1.0,5
44937,452914,0.7142857142857143,5
44938,453031,1.0,4
44939,453233,1.0,5
44940,454135,0.42857142857142855,5
44941,455037,0.7142857142857143,5
44942,455939,0.42857142857142855,5
44943,456841,0.42857142857142855,5
44944,456995,1.0,4
44945,457897,0.7142857142857143,5
44946,458096,1.0,5
44947,458243,1.0,3
44948,459145,0.5714285714285714,5
44949,459849,0.8333333333333334,4
44950,460751,0.5,5
44951,461653,0.6428571428571429,5
44952,462555,0.7142857142857143,5
44953,463457,0.5714285714285714,5
44954,463589,1.0,5
44955,463729,1.0,4
44956,464631,0.5,5
44957,465533,0.5714285714285714,5
44958,466435,0.35714285714285715,5
44959,467337,0.35714285714285715,5
44960,468041,0.5833333333333334,4
44961,468129,1.0,3
44962,469031,0.7142857142857143,5
44963,469735,0.4166666666666667,4
44964,470637,0.7142857142857143,5
44965,470780,1.0,4
44966,470934,1.0,3
44967,471836,0.35714285714285715,5
44968,472024,1.0,5
44969,472926,0.5,5
44970,473168,1.0,5
44971,473326,1.0,4
44972,474228,0.5,5
44973,475130,0.21428571428571427,5
44974,476032,0.5,5
44975,476202,1.0,3
44976,477104,0.2857142857142857,5
44977,477260,1.0,3
44978,477387,1.0,3
44979,477624,1.0,5
44980,477771,1.0,5
44981,477958,1.0,3
44982,478115,1.0,4
44983,478815,0.7,3
44984,478934,1.0,3
44985,479091,1.0,5
44986,479993,0.5,5
44987,480163,1.0,4
44988,480863,0.2,3
44989,481022,1.0,3
44990,481726,0.5,4
44991,481884,1.0,4
44992,482020,1.0,4
44993,482922,0.7857142857142857,5
44994,483079,1.0,5
44995,483219,1.0,4
44996,484121,0.8571428571428571,5
44997,485023,0.5714285714285714,5
44998,485723,0.5,3
44999,486625,0.7142857142857143,5
45000,486766,1.0,4
45001,486956,1.0,4
45002,487172,1.0,5
45003,487369,1.0,5
45004,487510,1.0,4
45005,488412,0.35714285714285715,5
45006,488607,1.0,5
45007,489307,0.6,3
45008,489463,1.0,4
45009,489653,1.0,5
45010,489771,1.0,4
45011,490673,0.42857142857142855,5
45012,490884,1.0,4
45013,491065,1.0,5
45014,491223,1.0,4
45015,492125,0.5,5
45016,492258,1.0,4
45017,492431,1.0,4
45018,492590,1.0,4
45019,492710,1.0,4
45020,492862,1.0,3
45021,493764,0.5,5
45022,493965,1.0,4
45023,494137,1.0,3
45024,494325,1.0,5
45025,495227,0.5714285714285714,5
45026,495376,1.0,3
45027,496278,0.8571428571428571,5
45028,497180,0.35714285714285715,5
45029,497359,1.0,4
45030,497480,1.0,5
45031,498382,0.21428571428571427,5
45032,499284,0.5,5
45033,499379,1.0,3
45034,500281,0.2857142857142857,5
45035,500414,1.0,5
45036,501316,0.2857142857142857,5
45037,502218,0.5,5
45038,502323,1.0,3
45039,503225,0.5714285714285714,5
45040,504127,0.42857142857142855,5
45041,504281,1.0,5
45042,504445,1.0,3
45043,505347,0.6428571428571429,5
45044,506051,0.8333333333333334,4
45045,506953,0.6428571428571429,5
45046,507855,0.5714285714285714,5
45047,508757,0.7857142857142857,5
45048,509659,0.7142857142857143,5
45049,510363,0.8333333333333334,4
45050,510453,1.0,3
45051,510618,1.0,3
45052,510780,1.0,3
45053,510924,1.0,4
45054,511826,0.35714285714285715,5
45055,512728,0.6428571428571429,5
45056,512892,1.0,5
45057,513794,0.2857142857142857,5
45058,514110,1.0,5
45059,515012,0.7857142857142857,5
45060,515914,0.35714285714285715,5
45061,516053,1.0,5
45062,516955,0.8571428571428571,5
45063,517143,1.0,5
45064,517343,1.0,5
45065,518245,0.6428571428571429,5
45066,518945,0.8,3
45067,519107,1.0,3
45068,519807,0.4,3
45069,519968,1.0,3
45070,520128,1.0,5
45071,521030,0.42857142857142855,5
45072,521730,0.7,3
45073,521886,1.0,4
45074,522300,1.0,5
45075,523202,0.8571428571428571,5
45076,523330,1.0,3
45077,523567,1.0,5
45078,524469,0.42857142857142855,5
45079,525371,0.8571428571428571,5
45080,525534,1.0,3
45081,525689,1.0,4
45082,526591,0.35714285714285715,5
45083,526747,1.0,3
45084,527649,0.7142857142857143,5
45085,528551,0.07142857142857142,5
45086,529453,0.7142857142857143,5
45087,530355,0.35714285714285715,5
45088,530462,1.0,3
45089,531364,0.2857142857142857,5
45090,531456,1.0,3
45091,531585,1.0,5
45092,532289,0.8333333333333334,4
45093,532993,0.8333333333333334,4
45094,533697,0.5833333333333334,4
45095,533885,1.0,5
45096,534042,1.0,5
45097,534944,0.7142857142857143,5
45098,535097,1.0,5
45099,535801,0.4166666666666667,4
45100,535940,1.0,4
45101,536842,0.5,5
45102,536999,1.0,3
45103,537901,0.42857142857142855,5
45104,538098,1.0,5
45105,538213,1.0,3
45106,538302,1.0,3
45107,539006,0.16666666666666666,4
45108,539908,0.42857142857142855,5
45109,540810,0.42857142857142855,5
45110,541712,0.7857142857142857,5
45111,542614,0.6428571428571429,5
45112,542751,1.0,5
45113,542964,1.0,5
45114,543083,1.0,5
45115,543985,0.6428571428571429,5
45116,544689,0.5,4
45117,545591,0.8571428571428571,5
45118,546295,0.5833333333333334,4
45119,546437,1.0,4
45120,546584,1.0,3
45121,546744,1.0,3
45122,546872,1.0,4
45123,547016,1.0,4
45124,547206,1.0,5
45125,548108,0.6428571428571429,5
45126,548812,0.6666666666666666,4
45127,549516,0.4166666666666667,4
45128,549608,1.0,3
45129,550312,0.75,4
45130,550452,1.0,4
45131,551156,0.4166666666666667,4
45132,551860,0.8333333333333334,4
45133,552006,1.0,3
45134,552201,1.0,5
45135,552358,1.0,3
45136,552502,1.0,4
45137,553202,0.2,3
45138,553394,1.0,5
45139,554094,0.4,3
45140,554219,1.0,5
45141,555121,0.35714285714285715,5
45142,555821,0.7,3
45143,555978,1.0,4
45144,556682,0.4166666666666667,4
45145,556800,1.0,3
45146,557702,0.21428571428571427,5
45147,558406,0.75,4
45148,559308,0.5714285714285714,5
45149,560210,0.21428571428571427,5
45150,560914,0.0,4
45151,561614,0.8,3
45152,562318,0.6666666666666666,4
45153,563220,0.42857142857142855,5
45154,563319,1.0,4
45155,563506,1.0,5
45156,563663,1.0,3
45157,564565,0.7142857142857143,5
45158,564810,1.0,5
45159,565510,0.5,3
45160,566214,0.5,4
45161,567116,0.8571428571428571,5
45162,568018,0.5,5
45163,568920,0.7142857142857143,5
45164,569084,1.0,5
45165,569264,1.0,4
45166,570166,0.7142857142857143,5
45167,570303,1.0,4
45168,571003,0.8,3
45169,571707,0.6666666666666666,4
45170,572609,0.42857142857142855,5
45171,573511,0.6428571428571429,5
45172,573669,1.0,4
45173,574571,0.7142857142857143,5
45174,574668,1.0,3
45175,574824,1.0,3
45176,575726,0.6428571428571429,5
45177,575851,1.0,5
45178,575969,1.0,4
45179,576149,1.0,3
45180,577051,0.5714285714285714,5
45181,577228,1.0,4
45182,578130,0.5,5
45183,578278,1.0,3
45184,578567,1.0,5
45185,578697,1.0,5
45186,578831,1.0,4
45187,579535,0.8333333333333334,4
45188,580239,0.8333333333333334,4
45189,581141,0.7142857142857143,5
45190,582043,0.14285714285714285,5
45191,582743,0.5,3
45192,583443,0.8,3
45193,584345,0.8571428571428571,5
45194,584546,1.0,5
45195,584710,1.0,3
45196,584850,1.0,4
45197,585752,0.6428571428571429,5
45198,585897,1.0,4
45199,586799,0.35714285714285715,5
45200,587701,0.7142857142857143,5
45201,588603,0.7142857142857143,5
45202,589505,0.5714285714285714,5
45203,589659,1.0,3
45204,589805,1.0,4
45205,589993,1.0,5
45206,590089,1.0,3
45207,590245,1.0,3
45208,590405,1.0,5
45209,590553,1.0,3
45210,591455,0.7857142857142857,5
45211,592357,0.6428571428571429,5
45212,592512,1.0,4
45213,592961,1.0,5
45214,593084,1.0,5
45215,593240,1.0,3
45216,594142,0.7142857142857143,5
45217,594846,0.8333333333333334,4
45218,595546,0.8,3
45219,595705,1.0,4
45220,595869,1.0,3
45221,596771,0.8571428571428571,5
45222,596964,1.0,5
45223,597668,0.5,4
45224,598570,0.5,5
45225,599472,0.14285714285714285,5
45226,599612,1.0,4
45227,600514,0.6428571428571429,5
45228,600619,1.0,3
45229,601521,0.7857142857142857,5
45230,602423,0.7142857142857143,5
45231,602589,1.0,3
45232,603293,0.4166666666666667,4
45233,603993,0.7,3
45234,604954,0.625,6
45235,605915,0.75,6
45236,606876,0.0625,6
45237,607837,0.125,6
45238,608798,0.875,6
45239,608954,1.0,4
45240,609856,0.5714285714285714,5
45241,610758,0.5,5
45242,611660,0.7142857142857143,5
45243,612621,0.6875,6
45244,613582,0.125,6
45245,614543,0.3125,6
45246,615504,0.6875,6
45247,616465,0.75,6
45248,617426,0.125,6
45249,617586,1.0,4
45250,618547,0.375,6
45251,619508,0.8125,6
45252,620410,0.2857142857142857,5
45253,621371,0.25,6
45254,622332,0.4375,6
45255,623293,0.375,6
45256,624254,0.625,6
45257,624445,1.0,5
45258,625406,0.5625,6
45259,625587,1.0,5
45260,625739,1.0,6
45261,626700,0.875,6
45262,627602,0.5,5
45263,628504,0.35714285714285715,5
45264,629208,0.8333333333333334,4
45265,630169,0.375,6
45266,631130,0.375,6
45267,632032,0.21428571428571427,5
45268,632993,0.125,6
45269,633895,0.6428571428571429,5
45270,634797,0.7857142857142857,5
45271,635699,0.35714285714285715,5
45272,636660,0.4375,6
45273,636791,1.0,4
45274,636996,1.0,4
45275,637162,1.0,4
45276,638064,0.07142857142857142,5
45277,639025,0.6875,6
45278,639986,0.25,6
45279,640888,0.5714285714285714,5
45280,641094,1.0,4
45281,642055,0.875,6
45282,643016,0.4375,6
45283,643918,0.42857142857142855,5
45284,644879,0.25,6
45285,645840,0.1875,6
45286,646205,1.0,6
45287,647107,0.6428571428571429,5
45288,647387,1.0,6
45289,648348,0.25,6
45290,649309,0.4375,6
45291,649466,1.0,4
45292,650427,0.1875,6
45293,651388,0.6875,6
45294,652349,0.25,6
45295,653310,0.125,6
45296,653451,1.0,4
45297,654412,0.8125,6
45298,654518,1.0,4
45299,655479,0.5,6
45300,656381,0.5714285714285714,5
