train_episode,train_steps,time,env
48784,816925,1780440293.8205807,9
48785,817827,1780440294.6953363,8
48786,818121,1780440295.1726215,8
48787,818379,1780440295.6321278,8
48788,819281,1780440297.4706633,8
48789,819529,1780440297.977017,8
48790,819842,1780440298.2973719,9
48791,820744,1780440299.549199,8
48792,821672,1780440300.838764,9
48793,821979,1780440301.1423318,8
48794,822272,1780440301.6225197,9
48795,823200,1780440303.398536,9
48796,823518,1780440303.7047231,8
48797,824446,1780440370.1803198,9
48798,825348,1780440371.3165803,8
48799,825599,1780440371.5870216,10
48800,826560,1780440372.877876,10
48801,826756,1780440373.240539,8
48802,827684,1780440375.578683,9
48803,827913,1780440376.0191677,9
48804,828874,1780440377.4378188,10
48805,829802,1780440378.6145108,9
48806,830730,1780440380.0485313,9
48807,831658,1780440381.3989246,9
48808,832070,1780440381.8030627,8
48809,832393,1780440382.089772,8
48810,833321,1780440383.6220164,9
48811,834249,1780440388.3346374,9
48812,835210,1780440389.3824701,10
48813,836112,1780440480.8811326,8
48814,837040,1780440482.313188,9
48815,837368,1780440482.5684674,8
48816,838329,1780440484.127399,10
48817,838562,1780440484.4937646,8
48818,839523,1780440486.1633954,10
48819,839768,1780440486.3933353,10
48820,840729,1780440488.1800978,10
48821,841000,1780440488.462368,10
48822,841928,1780440489.8095078,9
48823,842889,1780440491.5614772,10
48824,843791,1780440492.760983,8
48825,844068,1780440493.0254772,9
48826,844996,1780440494.5947278,9
48827,845250,1780440494.8586292,9
48828,845591,1780440495.3168743,9
48829,846519,1780440576.165942,9
48830,847480,1780440577.7293465,10
48831,848408,1780440578.841226,9
48832,848662,1780440579.2751284,10
48833,849590,1780440580.2463064,9
48834,850518,1780440581.4284406,9
48835,851446,1780440582.7168484,9
48836,851698,1780440582.982693,9
48837,851896,1780440583.456752,8
48838,852798,1780440584.229832,8
48839,853104,1780440585.3275025,9
48840,853347,1780440585.5793383,9
48841,854275,1780440586.9104755,9
48842,855236,1780440587.6338673,10
48843,856138,1780440589.1632135,8
48844,857066,1780440590.1242783,9
48845,857247,1780440667.9431543,8
48846,858208,1780440669.1269681,10
48847,858475,1780440669.5017633,10
48848,859436,1780440670.8176756,10
48849,859620,1780440671.1135418,10
48850,860548,1780440672.0247397,9
48851,860824,1780440672.8637462,9
48852,861726,1780440674.8130703,8
48853,862019,1780440675.061921,8
48854,862947,1780440676.3225417,9
48855,863908,1780440677.8039908,10
48856,864231,1780440678.0634525,9
48857,864481,1780440678.6162813,9
48858,865442,1780440679.6451387,10
48859,865670,1780440680.3038006,9
48860,865849,1780440680.464339,9
48861,866810,1780440742.75337,10
48862,867159,1780440743.1006985,8
48863,868120,1780440744.5725553,10
48864,869081,1780440745.892537,10
48865,869983,1780440746.809283,8
48866,870269,1780440747.0922303,9
48867,871197,1780440748.2744837,9
48868,871411,1780440748.473441,9
48869,872372,1780440750.1196597,10
48870,872606,1780440750.3376367,8
48871,872801,1780440750.5044193,9
48872,873053,1780440752.429695,10
48873,873319,1780440752.7045412,10
48874,873658,1780440753.3859253,9
48875,874619,1780440754.9074042,10
48876,875521,1780440755.870726,8
48877,876449,1780440827.3714066,9
48878,876669,1780440827.5593524,8
48879,877571,1780440828.79234,8
48880,878499,1780440829.7688048,9
48881,878731,1780440830.16633,9
48882,879659,1780440831.6346502,9
48883,879885,1780440831.8408809,9
48884,880787,1780440832.7951996,8
48885,881077,1780440833.0929365,9
48886,881291,1780440834.8533838,10
48887,882252,1780440837.0906346,10
48888,883213,1780440838.5473993,10
48889,884115,1780440839.9371848,8
48890,885076,1780440841.3210142,10
48891,885267,1780440841.4920142,9
48892,886195,1780440842.449934,9
48893,887123,1780440917.3070745,9
48894,888084,1780440918.6298509,10
48895,889045,1780440920.0801456,10
48896,889973,1780440921.014041,9
48897,890901,1780440921.6735754,9
48898,891829,1780440923.1039114,9
48899,892731,1780440924.2649772,8
48900,892987,1780440924.5154178,10
48901,893289,1780440924.7995179,9
48902,893512,1780440925.014184,9
48903,894440,1780440927.9175673,9
48904,894703,1780440928.1462994,8
48905,895664,1780440930.0849283,10
48906,896566,1780440931.6121254,8
48907,896753,1780440931.7914524,9
48908,897655,1780440933.2821116,8
48909,898557,1780441013.7175968,8
48910,898816,1780441013.965915,9
48911,899134,1780441014.326825,9
48912,900095,1780441015.8727267,10
48913,900301,1780441016.0602276,9
48914,901229,1780441017.7455845,9
48915,902131,1780441018.6885552,8
48916,902336,1780441019.1144555,8
48917,903238,1780441020.233124,8
48918,904166,1780441021.4643517,9
48919,904422,1780441021.7115066,8
48920,904617,1780441021.862783,8
48921,905545,1780441023.0028594,9
48922,906506,1780441024.6341462,10
48923,906754,1780441024.8771281,9
48924,907682,1780441026.917592,9
48925,908584,1780441094.4222364,8
48926,909545,1780441095.6926417,10
48927,909792,1780441095.9075866,8
48928,910720,1780441097.435314,9
48929,911648,1780441098.8364334,9
48930,911888,1780441099.2734354,10
48931,912105,1780441099.4555373,8
48932,913007,1780441100.5614252,8
48933,913235,1780441100.740486,10
48934,913441,1780441101.15292,9
48935,913744,1780441103.9008956,9
48936,914672,1780441104.8619359,9
48937,915600,1780441105.987132,9
48938,916561,1780441107.752863,10
48939,917489,1780441109.4858649,9
48940,918391,1780441110.8871534,8
48941,919352,1780441190.956635,10
48942,920313,1780441192.129055,10
48943,921274,1780441193.6926758,10
48944,921474,1780441193.863666,9
48945,921777,1780441194.310241,8
48946,922738,1780441195.0637543,10
48947,923699,1780441196.4655693,10
48948,923949,1780441196.750687,10
48949,924155,1780441197.2126932,9
48950,925057,1780441198.8481536,8
48951,925309,1780441199.1425507,10
48952,925558,1780441199.4019952,8
48953,926460,1780441202.2546678,8
48954,927421,1780441203.7234714,10
48955,928323,1780441204.63276,8
48956,929284,1780441206.186354,10
48957,930186,1780441284.241038,8
48958,931147,1780441285.6365452,10
48959,932108,1780441286.8027647,10
48960,933069,1780441287.555471,10
48961,933273,1780441287.743098,8
48962,934234,1780441288.8904576,10
48963,934478,1780441289.4922826,9
48964,935406,1780441290.5925987,9
48965,935631,1780441290.8167527,9
48966,936559,1780441292.6498113,9
48967,937487,1780441294.13585,9
48968,938415,1780441295.1200974,9
48969,939317,1780441296.332787,8
48970,940245,1780441297.8380866,9
48971,941173,1780441299.5629299,9
48972,942101,1780441300.1075351,9
48973,943062,1780441382.874313,10
48974,944023,1780441384.1807964,10
48975,944315,1780441384.5911293,9
48976,945243,1780441385.990977,9
48977,946145,1780441386.9656663,8
48978,947073,1780441387.8807118,9
48979,948001,1780441389.021958,9
48980,948249,1780441391.3010237,9
48981,949177,1780441392.474439,9
48982,950138,1780441394.094748,10
48983,951099,1780441395.5355794,10
48984,951371,1780441395.8341982,10
48985,951633,1780441396.0819702,8
48986,952594,1780441397.6190073,10
48987,952818,1780441397.8229563,8
48988,953030,1780441398.0210657,8
48989,953991,1780441476.7333114,10
48990,954919,1780441477.4756968,9
48991,955202,1780441477.8967087,9
48992,955411,1780441478.1177795,9
48993,956339,1780441480.0719023,9
48994,956546,1780441481.617328,8
48995,957507,1780441482.903117,10
48996,958435,1780441484.135714,9
48997,958675,1780441484.3467968,9
48998,959603,1780441485.339181,9
48999,960564,1780441486.7712665,10
49000,961466,1780441489.4948764,8
49001,962427,1780441491.0208511,10
49002,963355,1780441491.7644804,9
49003,964257,1780441492.870582,8
49004,965218,1780441493.9463062,10
49005,966146,1780441576.0444036,9
49006,967074,1780441576.955308,9
49007,967392,1780441577.3855634,9
49008,968353,1780441578.883125,10
49009,968647,1780441579.1722884,9
49010,968947,1780441579.6514926,10
49011,969875,1780441583.0643919,9
49012,970803,1780441584.9645305,9
49013,971764,1780441586.413165,10
49014,972692,1780441587.085373,9
49015,973043,1780441587.7578566,8
49016,974004,1780441589.283725,10
49017,974224,1780441589.50992,10
49018,974386,1780441589.6460226,8
49019,975288,1780441590.139718,8
49020,976249,1780441591.7010663,10
49021,976508,1780441668.3254914,9
49022,976807,1780441668.599185,10
49023,977070,1780441668.882013,8
49024,977998,1780441670.1138475,9
49025,978187,1780441670.4226077,10
49026,978441,1780441672.2313352,8
49027,978689,1780441672.6794949,10
49028,979617,1780441674.246692,9
49029,980545,1780441675.7079158,9
49030,981473,1780441676.8608847,9
49031,981704,1780441677.0905645,10
49032,982606,1780441678.1114664,8
49033,983567,1780441679.5696263,10
49034,983815,1780441680.1109715,8
49035,984063,1780441680.3669596,10
49036,984965,1780441681.343272,8
49037,985926,1780441740.6238487,10
49038,986311,1780441741.1056273,10
49039,986546,1780441741.447047,10
49040,987474,1780441742.750443,9
49041,987691,1780441743.1045856,8
49042,988652,1780441744.9890494,10
49043,988960,1780441745.292496,8
49044,989888,1780441746.3985226,9
49045,990790,1780441747.4318771,8
49046,991030,1780441748.6766105,9
49047,991202,1780441749.0295568,8
49048,992104,1780441750.143879,8
49049,993032,1780441751.2846441,9
49050,993934,1780441752.1792352,8
49051,994256,1780441753.5505283,8
49052,995184,1780441756.2653277,9
49053,996086,1780441821.8688293,8
49054,996988,1780441822.9658575,8
49055,997208,1780441823.2650363,10
49056,998136,1780441824.3795226,9
49057,999064,1780441825.6144006,9
49058,999291,1780441826.0247796,8
49059,999602,1780441826.333311,8
49060,1000563,1780441827.68587,10
49061,1000793,1780441827.9271603,9
49062,1001084,1780441828.441904,8
49063,1001404,1780441828.774101,9
49064,1002332,1780441830.3887715,9
49065,1002555,1780441830.5905063,10
49066,1002921,1780441830.970629,9
49067,1003157,1780441832.4920146,9
49068,1004059,1780441833.7897203,8
49069,1004987,1780441893.5321877,9
49070,1005915,1780441894.804475,9
49071,1006817,1780441895.9097786,8
49072,1007745,1780441896.9885716,9
49073,1007983,1780441897.2157977,9
49074,1008944,1780441899.272224,10
49075,1009872,1780441902.152272,9
49076,1010833,1780441903.506503,10
49077,1011794,1780441905.0337977,10
49078,1012722,1780441906.353458,9
49079,1012913,1780441906.5197537,8
49080,1013841,1780441907.9997509,9
49081,1014743,1780441908.679394,8
49082,1015050,1780441909.4499238,8
49083,1015264,1780441909.6433036,8
49084,1015540,1780441909.9952435,9
49085,1015792,1780441990.4345422,9
49086,1016753,1780441991.9335084,10
49087,1017714,1780441992.7998555,10
49088,1018034,1780441993.2356553,9
49089,1018995,1780441994.5885904,10
49090,1019897,1780441995.5463078,8
49091,1020183,1780441995.8817766,10
49092,1021144,1780441997.177997,10
49093,1022105,1780441998.2469962,10
49094,1023007,1780441999.3453581,8
49095,1023343,1780441999.7030826,8
49096,1024245,1780442000.9633298,8
49097,1024426,1780442001.116056,8
49098,1025354,1780442003.2838051,9
49099,1025600,1780442003.4988835,9
49100,1026528,1780442004.9339402,9
49101,1027430,1780442080.3632429,8
49102,1028358,1780442081.2575436,9
49103,1029286,1780442082.5348217,9
49104,1030188,1780442083.737678,8
49105,1030405,1780442084.1516757,9
49106,1031333,1780442086.176013,9
49107,1031546,1780442086.3591158,9
49108,1032507,1780442088.178944,10
49109,1033468,1780442089.5707421,10
49110,1033661,1780442089.7395513,9
49111,1033900,1780442090.4833674,10
49112,1034094,1780442091.306485,9
49113,1035055,1780442093.0212884,10
49114,1035388,1780442093.349207,9
49115,1036290,1780442094.5508106,8
49116,1037192,1780442095.2272308,8
49117,1038153,1780442170.886211,10
49118,1039081,1780442172.1343443,9
49119,1040042,1780442173.5319233,10
49120,1040344,1780442173.888223,10
49121,1040617,1780442174.5945518,10
49122,1041578,1780442175.8266022,10
49123,1041808,1780442176.0354753,8
49124,1042736,1780442177.312166,9
49125,1043064,1780442177.851476,8
49126,1043259,1780442178.0361035,9
49127,1044220,1780442178.8070524,10
49128,1044462,1780442179.942081,8
49129,1045423,1780442182.6384845,10
49130,1046384,1780442183.297773,10
49131,1047286,1780442184.5810127,8
49132,1047483,1780442184.76312,10
49133,1048444,1780442256.361374,10
49134,1049346,1780442257.4326189,8
49135,1049579,1780442257.741832,9
49136,1050540,1780442259.104574,10
49137,1050829,1780442259.406725,9
49138,1051097,1780442259.8424568,9
49139,1051329,1780442261.0434926,9
49140,1052231,1780442264.3108573,8
49141,1053192,1780442265.763835,10
49142,1054120,1780442267.0033696,9
49143,1054375,1780442267.249979,9
49144,1055336,1780442268.7172523,10
49145,1056238,1780442270.0565834,8
49146,1057199,1780442271.499342,10
49147,1057448,1780442271.7510486,10
49148,1057720,1780442272.0464327,10
49149,1058648,1780442341.7658527,9
49150,1059609,1780442342.820015,10
49151,1059857,1780442343.1578224,9
49152,1060818,1780442344.1800187,10
49153,1061061,1780442344.4235642,9
49154,1061311,1780442344.64883,9
49155,1061536,1780442345.2064018,10
49156,1062438,1780442347.6869187,8
49157,1062775,1780442348.0267384,10
49158,1063136,1780442348.6037273,10
49159,1064097,1780442349.9691927,10
49160,1064355,1780442350.5735652,10
49161,1065316,1780442351.9369543,10
49162,1065697,1780442352.3345761,10
49163,1065943,1780442352.5725348,8
49164,1066871,1780442353.806175,9
49165,1067773,1780442414.3101778,8
49166,1068675,1780442415.2861269,8
49167,1069603,1780442416.5272255,9
49168,1069829,1780442416.9248443,10
49169,1070790,1780442418.8832555,10
49170,1071124,1780442419.4590912,10
49171,1071557,1780442419.872577,8
49172,1071847,1780442421.0209172,8
49173,1072749,1780442422.3714106,8
49174,1072946,1780442422.527075,8
49175,1073874,1780442423.7252321,9
49176,1074120,1780442423.9900641,9
49177,1074380,1780442424.2391648,8
49178,1074581,1780442425.811139,10
49179,1075509,1780442427.2587721,9
49180,1076437,1780442428.684426,9
49181,1077339,1780442494.789771,8
49182,1078241,1780442495.7384381,8
49183,1078437,1780442496.0200832,8
49184,1079398,1780442497.3118923,10
49185,1080359,1780442498.7483375,10
49186,1080693,1780442499.1020687,10
49187,1081654,1780442501.4350443,10
49188,1082615,1780442502.9612548,10
49189,1083018,1780442503.3488388,8
49190,1083946,1780442504.4850304,9
49191,1084848,1780442505.380739,8
49192,1085111,1780442506.002153,10
49193,1085376,1780442506.2747297,10
49194,1086304,1780442507.615658,9
49195,1086539,1780442508.2015932,9
49196,1087500,1780442510.93151,10
49197,1088461,1780442591.2035034,10
49198,1089389,1780442592.5398884,9
49199,1090350,1780442593.6337008,10
49200,1091278,1780442594.8432472,9
49201,1091476,1780442595.035956,8
49202,1092404,1780442596.2303314,9
49203,1092841,1780442597.0545375,10
49204,1093743,1780442599.4743173,8
49205,1094671,1780442600.8771193,9
49206,1095599,1780442602.2438402,9
49207,1095863,1780442602.4664063,8
49208,1096791,1780442603.5203047,9
49209,1097752,1780442605.1098807,10
49210,1098019,1780442605.3635025,9
49211,1098325,1780442606.0931814,8
49212,1098597,1780442606.313331,8
49213,1098877,1780442687.6483657,10
49214,1099306,1780442688.0198503,8
49215,1099575,1780442688.3414798,8
49216,1099796,1780442688.525371,9
49217,1100045,1780442689.3857257,9
49218,1100246,1780442689.690409,10
49219,1100525,1780442691.5377438,9
49220,1101486,1780442693.503956,10
49221,1102447,1780442694.3136919,10
49222,1102873,1780442694.7177677,8
49223,1103834,1780442696.2593358,10
49224,1104762,1780442697.4163764,9
49225,1105664,1780442697.9802747,8
49226,1105901,1780442698.483235,8
49227,1106803,1780442699.7114975,8
49228,1107731,1780442700.7077136,9
49229,1108633,1780442758.8330996,8
49230,1108993,1780442759.1063783,9
49231,1109354,1780442759.5341673,8
49232,1109582,1780442759.8249564,8
49233,1110543,1780442760.8593664,10
49234,1110791,1780442761.8774915,10
49235,1110965,1780442763.559878,9
49236,1111893,1780442765.7717507,9
49237,1112854,1780442767.40577,10
49238,1113815,1780442768.7459328,10
49239,1114776,1780442770.2791712,10
49240,1115704,1780442771.6380994,9
49241,1115961,1780442771.8885999,10
49242,1116922,1780442773.1686964,10
49243,1117211,1780442773.430142,9
49244,1118113,1780442774.3701425,8
49245,1119041,1780442848.3160303,9
49246,1120002,1780442849.7445633,10
49247,1120218,1780442849.939155,9
49248,1121146,1780442851.002975,9
49249,1122107,1780442852.0535088,10
49250,1122520,1780442852.4766307,10
49251,1122768,1780442852.8101156,9
49252,1123670,1780442855.5745506,8
49253,1124598,1780442857.2659705,9
49254,1125500,1780442858.4614904,8
49255,1126428,1780442859.9738553,9
49256,1127389,1780442860.9674177,10
49257,1128291,1780442862.2471461,8
49258,1129193,1780442863.6247404,8
49259,1130154,1780442865.1816592,10
49260,1131082,1780442867.0020537,9
49261,1131984,1780442960.052906,8
49262,1132945,1780442960.9465373,10
49263,1133906,1780442962.4672358,10
49264,1134201,1780442962.729152,8
49265,1134392,1780442964.1997273,8
49266,1135353,1780442965.85277,10
49267,1135636,1780442966.1375368,9
49268,1136597,1780442967.7167904,10
49269,1136821,1780442967.95021,10
49270,1137782,1780442969.541482,10
49271,1137960,1780442969.6884632,10
49272,1138921,1780442970.8152282,10
49273,1139882,1780442972.0488298,10
49274,1140115,1780442972.2729013,8
49275,1141076,1780442973.9080553,10
49276,1141355,1780442974.2094698,9
49277,1142283,1780443043.3454597,9
49278,1143244,1780443044.647085,10
49279,1143544,1780443045.000743,9
49280,1143764,1780443045.1567168,9
49281,1144666,1780443046.4522061,8
49282,1144931,1780443047.023715,9
49283,1145833,1780443048.279028,8
49284,1146761,1780443049.4175456,9
49285,1146955,1780443049.8027153,8
49286,1147347,1780443050.1993668,10
49287,1148308,1780443051.0229714,10
49288,1148651,1780443051.8407478,9
49289,1148913,1780443052.094267,8
49290,1149166,1780443053.4852557,10
49291,1150127,1780443054.9813218,10
49292,1150377,1780443055.2051983,9
49293,1151305,1780443115.1481123,9
49294,1152233,1780443116.30539,9
49295,1153135,1780443117.2052364,8
49296,1153442,1780443117.7091618,10
49297,1154370,1780443119.169423,9
49298,1155272,1780443120.3286166,8
49299,1155583,1780443120.601658,9
49300,1156485,1780443121.768735,8
49301,1156853,1780443122.3938577,8
49302,1157145,1780443122.5973625,8
49303,1158073,1780443123.8771353,9
49304,1158289,1780443124.0889068,10
49305,1158530,1780443124.3242214,8
49306,1158848,1780443124.9016836,9
49307,1159750,1780443127.2119358,8
49308,1160678,1780443128.5571833,9
49309,1161639,1780443198.8498337,10
49310,1162567,1780443199.7246134,9
49311,1163528,1780443201.2595615,10
49312,1164456,1780443202.6274815,9
49313,1165384,1780443203.7929492,9
49314,1165709,1780443204.0616765,8
49315,1165929,1780443204.4881935,8
49316,1166186,1780443204.7628722,10
49317,1167088,1780443205.9841857,8
49318,1167286,1780443206.4026198,8
49319,1168188,1780443208.483353,8
49320,1169090,1780443209.7417455,8
49321,1170051,1780443210.7019029,10
49322,1170979,1780443212.1902528,9
49323,1171253,1780443212.4403148,8
49324,1172181,1780443213.874529,9
49325,1172454,1780443294.2944252,8
49326,1172766,1780443294.635741,8
49327,1173727,1780443295.8411205,10
49328,1174655,1780443297.1993625,9
49329,1174955,1780443297.654575,10
49330,1175883,1780443298.7499814,9
49331,1176556,1780443299.7273033,8
49332,1176846,1780443300.0133588,9
49333,1177748,1780443302.5488424,8
49334,1178709,1780443303.8945503,10
49335,1179637,1780443305.621943,9
49336,1180565,1780443306.0851648,9
49337,1181526,1780443307.3854957,10
49338,1182428,1780443309.0089457,8
49339,1183330,1780443309.7705479,8
49340,1184258,1780443310.9608274,9
49341,1185219,1780443395.0091012,10
49342,1186180,1780443396.5379353,10
49343,1186382,1780443396.7460258,10
49344,1186551,1780443396.8907976,9
49345,1187479,1780443399.3345554,9
49346,1188440,1780443400.2785654,10
49347,1189368,1780443401.1798818,9
49348,1190329,1780443402.5049503,10
49349,1190566,1780443402.742156,10
49350,1191527,1780443403.9435868,10
49351,1192488,1780443406.5710027,10
49352,1193390,1780443407.7683218,8
49353,1194351,1780443409.399825,10
49354,1194600,1780443409.6396403,9
49355,1195561,1780443410.8536377,10
49356,1196463,1780443411.8342984,8
49357,1197365,1780443497.1401772,8
49358,1198326,1780443498.0639398,10
49359,1199287,1780443499.4296904,10
49360,1199537,1780443499.652138,9
49361,1199887,1780443500.156832,9
49362,1200100,1780443500.3575158,10
49363,1200345,1780443500.588718,8
49364,1200597,1780443501.8886778,10
49365,1201499,1780443504.7513545,8
49366,1202460,1780443505.822989,10
49367,1203388,1780443507.2537274,9
49368,1204349,1780443508.676442,10
49369,1204613,1780443509.2527792,10
49370,1205574,1780443510.7319942,10
49371,1206502,1780443511.6576552,9
49372,1207463,1780443513.0889113,10
49373,1207704,1780443588.4097574,10
49374,1207975,1780443588.6953485,8
49375,1208455,1780443589.3619626,9
49376,1209357,1780443590.2051654,8
49377,1210259,1780443592.6504323,8
49378,1211187,1780443593.8315809,9
49379,1212089,1780443595.1887105,8
49380,1213050,1780443596.3150957,10
49381,1213541,1780443596.8608525,10
49382,1213736,1780443597.2628431,8
49383,1214697,1780443598.585824,10
49384,1214962,1780443598.7788672,8
49385,1215209,1780443599.0327759,9
49386,1215398,1780443600.240412,8
49387,1215657,1780443600.9615674,10
49388,1216618,1780443602.5319793,10
49389,1217546,1780443665.9065328,9
49390,1218507,1780443667.0453005,10
49391,1218856,1780443667.40395,10
49392,1219817,1780443668.6744225,10
49393,1220719,1780443669.4701788,8
49394,1221089,1780443670.0316792,10
49395,1221282,1780443670.2043264,9
49396,1222243,1780443671.7686884,10
49397,1222522,1780443672.0676847,10
49398,1222913,1780443673.463025,10
49399,1223874,1780443674.6347504,10
49400,1224802,1780443675.806483,9
49401,1225057,1780443675.9966228,8
49402,1225959,1780443677.380445,8
49403,1226218,1780443677.6349862,8
49404,1227179,1780443679.0721955,10
49405,1227477,1780443746.9740727,9
49406,1228379,1780443747.8166435,8
49407,1229340,1780443749.006713,10
49408,1229565,1780443749.2368884,8
49409,1230067,1780443750.7765868,10
49410,1230266,1780443751.0870333,10
49411,1231227,1780443752.9029214,10
49412,1232188,1780443753.6616511,10
49413,1232504,1780443754.1414535,8
49414,1233432,1780443755.3972573,9
49415,1233673,1780443755.606444,9
49416,1234634,1780443757.6422584,10
49417,1234833,1780443757.8170972,8
49418,1235735,1780443759.0238807,8
49419,1236663,1780443760.4874606,9
49420,1236959,1780443760.7561116,8
49421,1237887,1780443826.4611042,9
49422,1238848,1780443827.767723,10
49423,1239750,1780443828.8550165,8
49424,1240652,1780443829.7092617,8
49425,1241613,1780443830.854405,10
49426,1241853,1780443831.0751927,9
49427,1242781,1780443832.2236352,9
49428,1243074,1780443833.088679,8
49429,1244035,1780443834.8085444,10
49430,1244399,1780443835.1836724,10
49431,1244606,1780443835.379906,8
49432,1245534,1780443836.7218761,9
49433,1246462,1780443838.0621495,9
49434,1246718,1780443838.3356695,9
49435,1247108,1780443838.7569668,9
49436,1248036,1780443839.9537833,9
49437,1248964,1780443911.6839423,9
49438,1249374,1780443912.168357,10
49439,1250276,1780443913.4333408,8
49440,1251178,1780443914.5274992,8
49441,1251572,1780443915.3491302,10
49442,1252533,1780443917.2508767,10
49443,1253494,1780443919.1368701,10
49444,1254396,1780443920.3522608,8
49445,1255357,1780443921.7694325,10
49446,1255599,1780443921.94804,8
49447,1256560,1780443922.8868818,10
49448,1257462,1780443923.9554038,8
49449,1258364,1780443925.8319337,8
49450,1258543,1780443925.9843383,8
49451,1258793,1780443926.2248828,10
49452,1259162,1780443926.5814595,10
49453,1260123,1780444009.9976716,10
49454,1261051,1780444011.2252486,9
49455,1261953,1780444012.4294915,8
49456,1262914,1780444013.6266685,10
49457,1263842,1780444014.8979037,9
49458,1264803,1780444016.2495744,10
49459,1265077,1780444016.496441,9
49460,1266038,1780444017.584746,10
49461,1266502,1780444018.7125726,10
49462,1266735,1780444018.9371357,10
49463,1267696,1780444021.700654,10
49464,1268657,1780444023.465599,10
49465,1269559,1780444024.3352244,8
49466,1270520,1780444025.9739454,10
49467,1271422,1780444026.644283,8
49468,1271858,1780444027.5875764,10
49469,1272065,1780444119.5551586,9
49470,1272993,1780444120.673871,9
49471,1273921,1780444121.5648289,9
49472,1274261,1780444121.9607964,10
49473,1274469,1780444122.1403322,9
49474,1274664,1780444122.4116852,9
49475,1274905,1780444123.586031,10
49476,1275140,1780444123.9439406,8
49477,1276068,1780444124.8902555,9
49478,1276316,1780444125.118158,8
49479,1277244,1780444127.0417054,9
49480,1278205,1780444128.6826718,10
49481,1278460,1780444128.910672,8
49482,1279388,1780444130.183394,9
49483,1280290,1780444131.521493,8
49484,1281192,1780444132.47071,8
49485,1281441,1780444194.9706016,10
49486,1282369,1780444196.0633633,9
49487,1283297,1780444197.260829,9
49488,1283512,1780444197.4447625,9
49489,1283801,1780444197.8566735,9
49490,1284052,1780444198.1108642,10
49491,1284980,1780444201.0742595,9
49492,1285882,1780444202.1414945,8
49493,1286843,1780444203.7513216,10
49494,1287804,1780444205.0256789,10
49495,1288054,1780444205.257709,10
49496,1288280,1780444205.4510121,8
49497,1289241,1780444206.655231,10
49498,1289495,1780444206.884052,9
49499,1289738,1780444207.1109197,8
49500,1290197,1780444208.1661403,10
49501,1290456,1780444268.7641754,10
49502,1291417,1780444269.938547,10
49503,1291618,1780444270.1550865,10
49504,1292579,1780444271.2327228,10
49505,1293540,1780444272.7523727,10
49506,1293784,1780444273.1910903,9
49507,1294745,1780444274.1928248,10
49508,1295647,1780444275.2436578,8
49509,1296575,1780444276.2398913,9
49510,1296779,1780444276.4015853,8
49511,1297074,1780444276.683506,8
49512,1297417,1780444278.0658073,9
49513,1298319,1780444278.988509,8
49514,1298574,1780444279.5587764,10
49515,1299535,1780444282.1110027,10
49516,1300437,1780444283.5060644,8
49517,1301339,1780444353.8357575,8
49518,1302241,1780444354.9686563,8
49519,1302409,1780444355.117363,8
49520,1303370,1780444356.403472,10
49521,1304298,1780444357.9053636,9
49522,1305259,1780444359.1569564,10
49523,1306220,1780444360.8799057,10
49524,1307181,1780444362.0418057,10
49525,1308083,1780444363.4462645,8
49526,1308463,1780444363.7780197,8
49527,1309391,1780444365.1098702,9
49528,1309582,1780444365.2895505,8
49529,1309809,1780444365.8777316,10
49530,1310770,1780444366.969618,10
49531,1311156,1780444367.8034456,10
49532,1311466,1780444368.0519474,8
49533,1312427,1780444442.681121,10
49534,1312627,1780444442.9426107,9
49535,1313555,1780444443.9927263,9
49536,1313909,1780444444.3064866,9
49537,1314138,1780444444.6539738,8
49538,1314421,1780444444.935561,9
49539,1314763,1780444445.3811693,8
49540,1315025,1780444446.0131934,9
49541,1315279,1780444446.5469978,10
49542,1315564,1780444446.8083956,8
49543,1315744,1780444447.0339081,9
49544,1316104,1780444447.5960236,8
49545,1316353,1780444448.0037382,9
49546,1316579,1780444449.6064389,8
49547,1317021,1780444450.7715466,10
49548,1317982,1780444452.1322157,10
49549,1318910,1780444497.871869,9
49550,1319871,1780444498.8782272,10
49551,1320832,1780444499.936912,10
49552,1321062,1780444500.1548288,9
49553,1321303,1780444500.573553,10
49554,1321526,1780444500.8260002,10
49555,1322487,1780444502.6180296,10
49556,1322864,1780444502.9565952,8
49557,1323060,1780444503.1395802,10
49558,1323332,1780444504.4474337,8
49559,1323571,1780444506.4007974,8
49560,1324499,1780444507.825762,9
49561,1325427,1780444509.4541674,9
49562,1326388,1780444511.3055298,10
49563,1326636,1780444511.5235536,8
49564,1327597,1780444513.011103,10
49565,1328499,1780444583.7680857,8
49566,1329401,1780444584.9707162,8
49567,1329608,1780444585.1472037,9
49568,1329804,1780444585.3128178,8
49569,1330288,1780444586.1364756,10
49570,1330480,1780444586.6576068,8
49571,1331382,1780444590.011893,8
49572,1332310,1780444590.933534,9
49573,1333212,1780444592.2564769,8
49574,1333486,1780444592.525808,10
49575,1334447,1780444594.0969799,10
49576,1334684,1780444594.317496,9
49577,1335612,1780444595.287577,9
49578,1335905,1780444595.6025994,10
49579,1336211,1780444596.3056374,10
49580,1336532,1780444597.9429383,10
49581,1337493,1780444660.0623503,10
49582,1338421,1780444661.1765919,9
49583,1339323,1780444662.3725061,8
49584,1339570,1780444662.604164,8
49585,1339769,1780444662.9341583,9
49586,1340014,1780444663.1797824,10
